ratingID,userID,movieTitle,userRating
4558,36,King of Devil's Island,5
4559,12,Scarlet Street,1
4560,24,First Reformed,9
4561,47,Meru,10
4562,24,The Report,5
4563,48,The Sweet Hereafter,3
4564,3,Dead Ringers,6
4565,38,Triangle,9
4566,46,Gallipoli,2
4567,16,Terms of Endearment,1
4568,42,Steamboat Bill  Jr.,8
4569,42,Thunder Road,6
4570,36,Pretty in Pink,6
4571,17,The Kings of Summer,3
4572,13,You Don't Know Jack,3
4573,48,if....,4
4574,22,Beautiful Boy,6
4575,10,Hard Eight,4
4576,37,Ginger Snaps,3
4577,37,Robot & Frank,6
4578,24,Particle Fever,5
4579,10,Salyut-7,2
4580,9,The Last Black Man in San Francisco,4
4581,35,Adam's Apples,5
4582,30,Gia,1
4583,28,And the Band Played On,6
4584,9,Sophie Scholl: The Final Days,7
4585,19,Hellraiser,8
4586,13,The Court Jester,9
4587,17,Air Force One,6
4588,9,Get the Gringo,8
4589,47,Eat Drink Man Woman,10
4590,30,Big Night,4
4591,46,K.G.F: Chapter 1,9
4592,13,Mahanati,6
4593,3,Reds,8
4594,21,Bernie,3
4595,36,Ink,4
4596,12,Dog Soldiers,3
4597,15,The Aeronauts,1
4598,42,The Lost City of Z,3
4599,5,Rab Ne Bana Di Jodi,8
4600,27,Soldier's Girl,7
4601,25,The Endless Summer,7
4602,4,Laurence Anyways,3
4603,25,A Street Cat Named Bob,4
4604,21,Holiday Inn,7
4605,34,The Snowman,1
4606,32,A Bridge Too Far,10
4607,7,Funny Face,1
4608,48,Murderball,7
4609,31,Wake in Fright,10
4610,36,A Most Wanted Man,8
4611,32,The Girl Who Played with Fire,1
4612,22,Frantz,2
4613,25,Thappad,8
4614,27,Runaway Train,7
4615,4,Invisible Life,5
4616,27,House of Sand and Fog,8
4617,23,Behind the Candelabra,7
4618,30,Angst,10
4619,8,Fanaa,3
4620,1,Intolerance: Love's Struggle Throughout the Ages,8
4621,2,Brittany Runs a Marathon,10
4622,27,Bill Cunningham New York,10
4623,7,What Maisie Knew,8
4624,43,Citizen X,9
4625,41,Kirikou and the Sorceress,10
4626,2,Some Kind of Wonderful,8
4627,13,The Phantom of the Opera,7
4628,6,Masquerade,2
4629,18,Sultan,5
4630,49,Heidi,3
4631,24,Better Watch Out,6
4632,15,The Letter,6
4633,39,What If,6
4634,13,Truman,1
4635,24,20.000 Days on Earth,2
4636,16,Marshall,3
4637,31,Flickering Lights,8
4638,49,McQueen,4
4639,27,The Band's Visit,9
4640,35,One Day in September,3
4641,37,The Doors,9
4642,15,Turbo Kid,7
4643,19,One Child Nation,8
4644,44,4 Moons,3
4645,37,A Prayer Before Dawn,5
4646,19,The Pink Panther Strikes Again,7
4647,18,Disobedience,7
4648,50,Transsiberian,10
4649,29,Climax,3
4650,40,The Spy Who Came in from the Cold,5
4651,33,House of Games,1
4652,50,Gleason,5
4653,39,The Central Park Five,6
4654,11,The Most Dangerous Game,4
4655,12,Priceless,10
4656,7,House on Haunted Hill,5
4657,22,The Crazies,6
4658,26,Late Night,10
4659,46,The Treatment,6
4660,4,Karwaan,4
4661,39,The Decline of Western Civilization,9
4662,15,Atlantic City,5
4663,45,Tom Petty and the Heartbreakers: Runnin' Down a Dream,4
4664,46,Blow the Man Down,8
4665,2,Suspiria,2
4666,35,Hindi Medium,10
4667,18,King of New York,3
4668,47,Threeâ€¦ Extremes,2
4669,23,The Invisible War,1
4670,12,We Were Here,8
4671,4,Carnival of Souls,8
4672,27,The Whistleblower,2
4673,39,Accattone,5
4674,36,Run Silent  Run Deep,10
4675,10,Shoeshine,8
4676,28,Opera,8
4677,10,The Tillman Story,6
4678,11,Dhoom 2,1
4679,46,White Light/Black Rain: The Destruction of Hiroshima and Nagasaki,4
4680,43,The Man from Earth,6
4681,31,Lean on Pete,8
4682,38,Harry Brown,7
4683,10,The Girl Who Kicked the Hornet's Nest,8
4684,40,Ghost Town,7
4685,1,They Call Me Jeeg,8
4686,33,Friday the 13th,7
4687,35,Sabotage,6
4688,49,Pyaasa,7
4689,2,He Loves Meâ€¦ He Loves Me Not,8
4690,4,Birdy,10
4691,20,The Secret of Roan Inish,4
4692,9,Meet John Doe,5
4693,34,Death of a Salesman,1
4694,47,Spirits in the Forest,5
4695,42,Kannathil Muthamittal,5
4696,3,Polytechnique,6
4697,45,The King's Choice,3
4698,44,Who Killed the Electric Car?,6
4699,14,Stuck in Love,8
4700,45,A Star Is Born,6
4701,9,Heavy Trip,5
4702,15,Bad Boy Bubby,10
4703,5,Breakdown,10
4704,10,The House of the Devil,4
4705,43,Unsane,1
4706,16,Waco: The Rules of Engagement,6
4707,42,Dead Snow 2: Red vs. Dead,4
4708,6,Magic Mike,6
4709,19,Colette,7
4710,39,The Gospel According to Matthew,1
4711,50,Life According to Sam,3
4712,1,Draft Day,1
4713,22,Capitalism: A Love Story,7
4714,5,Best Worst Movie,1
4715,6,Papillon,8
4716,25,The Battery,3
4717,13,Heartstone,2
4718,45,Don't Worry  He Won't Get Far on Foot,10
4719,34,Dark Days,2
4720,35,Tab Hunter Confidential,9
4721,44,Ash Is Purest White,7
4722,35,Paradise Lost 2: Revelations,7
4723,46,4 Little Girls,8
4724,42,Jay and Silent Bob Reboot,10
4725,38,Woody Allen: A Documentary,8
4726,50,Phantasm,8
4727,24,Dark Water,8
4728,14,Southern Comfort,1
4729,8,Becoming Astrid,8
4730,44,The Snow Walker,9
4731,25,Braven,7
4732,30,Sunshine Cleaning,10
4733,4,The Woman in Black,7
4734,43,Rambo: Last Blood,1
4735,18,The Strange Love of Martha Ivers,2
4736,21,Gaslight,1
4737,2,I've Loved You So Long,10
4738,5,Behind the Mask: The Rise of Leslie Vernon,2
4739,22,These Final Hours,2
4740,30,The Man with the Golden Arm,3
4741,49,Lost Soul: The Doomed Journey of Richard Stanley's â€œIsland of Dr. Moreauâ€,1
4742,13,A Private War,3
4743,14,Nightmares in Red  White and Blue,6
4744,41,Transit,2
4745,45,Fateless,3
4746,7,Hell House LLC,7
4747,5,Last Days in Vietnam,6
4748,11,The Man Who Fell to Earth,8
4749,50,The Monster Squad,4
4750,27,The Barkley Marathons: The Race That Eats Its Young,9
4751,10,Passion Fish,4
4752,2,7 Boxes,7
4753,23,Embrace,2
4754,14,Rosencrantz & Guildenstern Are Dead,9
4755,34,Emmet Otter's Jug-Band Christmas,1
4756,5,Love & Friendship,2
4757,45,Phenomena,2
4758,6,Grey Gardens,6
4759,14,Room at the Top,9
4760,1,Salt of the Earth,8
4761,15,Macbeth,7
4762,5,You Only Live Once,2
4763,41,Deathgasm,7
4764,13,Danny Collins,10
4765,44,Too Big to Fail,6
4766,3,Bad Taste,5
4767,2,The Naked Kiss,1
4768,25,Breathe,7
4769,1,Ballet Shoes,6
4770,25,Charlie Bartlett,3
4771,7,My Friend Dahmer,1
4772,42,1945,2
4773,30,Welcome to Dongmakgol,7
4774,36,The Panama Papers,7
4775,31,Explorers,1
4776,39,A Time to Live  a Time to Die,9
4777,40,Spider Baby,10
4778,12,Janis: Little Girl Blue,2
4779,44,To Hell and Back: The Kane Hodder Story,7
4780,40,Fat City,5
4781,15,The Dressmaker,4
4782,30,Last Flag Flying,6
4783,48,The Ninth Gate,4
4784,7,A Town Called Panic,1
4785,22,Sweet Country,6
4786,18,Game Change,5
4787,4,Penelope,10
4788,19,Don't Torture a Duckling,1
4789,15,Igby Goes Down,3
4790,19,The Decline of Western Civilization Part II: The Metal Years,4
4791,20,The Brand New Testament,9
4792,12,Ugly,9
4793,15,Jeff  Who Lives at Home,8
4794,16,Resolution,7
4795,3,The Little Princess,10
4796,42,The Love Witch,8
4797,46,Ben X,3
4798,7,Bilal: A New Breed of Hero,2
4799,8,Teddy Bear,6
4800,26,The War Zone,1
4801,39,The Party,9
4802,14,Anti Matter,4
4803,40,Stake Land,2
4804,19,The Babushkas of Chernobyl,5
4805,18,Cul-de-sac,8
4806,9,I Dream in Another Language,2
4807,36,Alive Inside,1
4808,24,The Gathering Storm,3
4809,39,The Hospital,7
4810,37,Broken Blossoms,4
4811,44,Wrinkles,8
4812,12,Like Crazy,9
4813,1,Journey's End,3
4814,27,Internal Affairs,4
4815,24,Changing Lanes,7
4816,1,Longford,8
4817,32,Nas: Time Is Illmatic,5
4818,41,Agora,10
4819,10,The Dresser,6
4820,11,CafÃ© Society,6
4821,8,Trees Lounge,3
4822,17,Sharkwater Extinction,7
4823,42,Suburbia,5
4824,13,Raising Victor Vargas,1
4825,43,Faults,5
4826,43,Milius,10
4827,44,City of Ghosts,8
4828,32,Proof,2
4829,9,The First Time,3
4830,38,The Mountain II,10
4831,13,Danger Close,1
4832,34,Back Roads,5
4833,36,Troop Zero,1
4834,27,Salmon Fishing in the Yemen,6
4835,9,Street Fight,6
4836,20,Battle of Britain,4
4837,45,Titli,8
4838,46,Mr. Six,6
4839,38,Blood and Black Lace,5
4840,40,Jin-Roh: The Wolf Brigade,5
4841,12,The Tuskegee Airmen,2
4842,15,She's Beautiful When She's Angry,9
4843,45,Maidentrip,6
4844,11,The Laramie Project,8
4845,47,The Golem: How He Came into the World,9
4846,50,Dilwale Dulhania Le Jayenge,5
4847,37,Support Your Local Sheriff,1
4848,31,Last Cab to Darwin,6
4849,12,Burn Notice: The Fall of Sam Axe,3
4850,49,The Plague Dogs,5
4851,7,Cloudburst,1
4852,10,Valentine Road,10
4853,17,Wendy and Lucy,6
4854,17,Rat Race,5
4855,6,Rivers and Tides,3
4856,26,Fan,4
4857,24,All the Mornings of the World,2
4858,6,Light of My Life,2
4859,28,The Big Combo,5
4860,23,The Beauty Inside,9
4861,17,Beneath Hill 60,7
4862,29,Naked Gun 33â…“: The Final Insult,10
4863,31,Recount,8
4864,21,Dragonslayer,6
4865,27,Lawn Dogs,7
4866,8,The Flowers of War,2
4867,35,Reefer Madness: The Movie Musical,3
4868,18,Veteran,8
4869,2,Mardaani,7
4870,23,Thin,9
4871,45,California Split,2
4872,31,Out of Time,2
4873,42,Tales of the Grim Sleeper,9
4874,22,Fahrenheit 11/9,1
4875,31,Gimme Danger,1
4876,38,Salaam Namaste,10
4877,7,D.O.A.,10
4878,5,McLintock!,6
4879,33,The Long Riders,1
4880,28,Any Day Now,4
4881,33,Fat  Sick & Nearly Dead,1
4882,7,Kill the Irishman,7
4883,12,A Coffee in Berlin,10
4884,43,Penny Serenade,10
4885,22,Rocket Singh: Salesman of the Year,9
4886,34,Mr. Mom,10
4887,26,Gozu,4
4888,37,The Nutty Professor,7
4889,19,Blood Brother,4
4890,21,The Weather Underground,5
4891,11,The Falcon and the Snowman,2
4892,45,We Are Still Here,10
4893,18,Miss Granny,7
4894,39,Eye of the Needle,10
4895,3,Avanti!,7
4896,13,A Girl Like Her,1
4897,42,Cries from Syria,4
4898,38,Trouble the Water,10
4899,39,Shut Up and Play the Hits,6
4900,30,Still Mine,9
4901,40,Alleluia! The Devil's Carnival,6
4902,48,Padmaavat,8
4903,45,Why We Fight,9
4904,35,Bill & Ted's Bogus Journey,4
4905,48,Bones Brigade: An Autobiography,8
4906,6,The Young and Prodigious T.S. Spivet,6
4907,39,Hype!,4
4908,5,Your Vice Is a Locked Room and Only I Have the Key,8
4909,29,Sign 'o' The Times,5
4910,43,Ghosts of Abu Ghraib,7
4911,15,The Connection,9
4912,43,The Bodyguard,5
4913,21,The Birth of a Nation,9
4914,11,The Decline of the American Empire,9
4915,27,Guava Island,6
4916,37,The Kentucky Fried Movie,3
4917,30,The Ninth Configuration,9
4918,39,Chico & Rita,6
4919,44,Rewind This!,10
4920,22,The Bride with White Hair,9
4921,24,Fast Color,9
4922,20,An American Crime,4
4923,47,Dick Tracy,9
4924,19,Alamar,7
4925,15,Coffy,5
4926,11,Strangled,3
4927,22,Balibo,5
4928,22,We Are Legion: The Story of the Hacktivists,5
4929,9,Ashes of Time,3
4930,36,Casting By,2
4931,49,The Little Shop of Horrors,5
4932,42,The Island,3
4933,36,Neds,7
4934,11,The Cutting Edge,8
4935,16,Meet the Patels,4
4936,1,Topkapi,4
4937,6,F/X,4
4938,17,Hara-Kiri: Death of a Samurai,7
4939,11,Sui Dhaaga - Made in India,4
4940,25,Chuck Norris vs Communism,7
4941,3,Climates,10
4942,4,The True Cost,5
4943,50,Dog Pound,10
4944,25,Liquid Sky,4
4945,47,The Hole in the Ground,10
4946,33,Dave Made a Maze,6
4947,31,Creepy,10
4948,31,Haunters: The Art of the Scare,6
4949,45,The Ghazi Attack,3
4950,14,Young and Innocent,8
4951,11,The Night Eats the World,8
4952,28,Marlina the Murderer in Four Acts,2
4953,3,I Capture the Castle,2
4954,46,No No: A Dockumentary,5
4955,49,Badrinath Ki Dulhania,4
4956,26,Belle and Sebastian,1
4957,40,White Sun,6
4958,46,What's in a Name,3
4959,6,Bully,9
4960,44,Another Country,8
4961,2,The Decline of Western Civilization Part III,6
4962,40,The Midnight Meat Train,9
4963,44,The Living Dead at Manchester Morgue,6
4964,18,Somers Town,1
4965,33,Nothing Sacred,10
4966,31,Aberdeen,8
4967,43,Mystery Road,7
4968,42,10 Rillington Place,8
4969,47,Spring in a Small Town,4
4970,41,The Man in the Iron Mask,7
4971,48,The Boys of St. Vincent,5
4972,41,High Life,7
4973,43,Under the Silver Lake,10
4974,45,Jean-Michel Basquiat: The Radiant Child,9
4975,7,The Farewell Party,1
4976,35,Breakfast on Pluto,2
4977,39,Give Up Tomorrow,3
4978,38,The Big Easy,10
4979,2,Double Dare,7
4980,5,Amal,3
4981,40,Finders Keepers,4
4982,47,M.F.A.,2
4983,19,After Tiller,5
4984,49,You're Not You,3
4985,7,Gideon's Army,3
4986,23,The Rape of Europa,6
4987,6,Mr. Calzaghe,4
4988,37,Wait for Your Laugh,4
4989,6,That Sugar Film,6
4990,26,A Field in England,2
4991,46,Meatballs,9
4992,25,The Quiet Family,10
4993,42,Western,4
4994,20,Morvern Callar,9
4995,31,Trouble Is My Business,5
4996,33,Call Me Kuchu,8
4997,20,Just Eat It: A Food Waste Story,2
4998,45,Cockfighter,3
4999,31,Winning: The Racing Life of Paul Newman,3
5000,29,Best Kept Secret,10
5001,27,The Vikings,7
5002,17,The Soloist,8
5003,13,Life with Father,3
5004,40,Class of 1984,8
5005,46,On the Edge,3
5006,4,Electrick Children,3
5007,45,Sleepless Night,8
5008,21,East Side Sushi,3
5009,2,The First Great Train Robbery,2
5010,26,Conversations with Other Women,2
5011,35,Intact,4
5012,24,Apostasy,6
5013,8,Oedipus Rex,9
5014,39,Black Souls,1
5015,38,Way Down East,10
5016,24,The Violin,8
5017,7,Zama,9
5018,15,Death of a Superhero,7
5019,26,James White,7
5020,18,Images,8
5021,20,99 River Street,8
5022,27,Next,8
5023,44,Grave Encounters,5
5024,48,The Woman in Green,4
5025,26,Taking Chance,4
5026,35,Kansas City Confidential,8
5027,28,The Street Fighter,6
5028,4,Spun,3
5029,24,Flight of the Butterflies,7
5030,33,This Beautiful Fantastic,2
5031,29,Henri-Georges Clouzot's Inferno,5
5032,34,The Private Life of Henry VIII,9
5033,11,The Forbidden Room,10
5034,21,Suddenly,10
5035,44,In the Soup,3
5036,28,Orphans of the Storm,10
5037,12,A Late Quartet,6
5038,9,Inferno,6
5039,31,Frequently Asked Questions About Time Travel,7
5040,50,The Vanishing,1
5041,14,Antarctica: A Year on Ice,3
5042,31,The Ultimate Gift,9
5043,47,What Have You Done to Solange?,8
5044,28,Things to Come,7
5045,30,Alice Sweet Alice,9
5046,2,How I Ended This Summer,8
5047,16,To End All Wars,1
5048,19,Lila Says,9
5049,14,Admiral,5
5050,3,The Fits,9
5051,49,The Chant of Jimmie Blacksmith,3
5052,46,Keep the Lights On,3
5053,33,Marjorie Prime,7
5054,3,Bunty Aur Babli,2
5055,34,Fear of a Black Hat,1
5056,43,The Fencer,7
5057,4,Keep the Change,8
5058,37,The Shooting,4
5059,33,Two Hands,3
5060,9,The Golden Coach,9
5061,10,Savior,4
5062,35,Young Sherlock Holmes,1
5063,22,Starry Eyes,10
5064,18,Home,3
5065,23,The Southerner,6
5066,48,Orchestra Rehearsal,8
5067,11,Family,7
5068,18,Narco Cultura,10
5069,17,Harmontown,7
5070,5,Baby Boom,2
5071,24,Oddball,3
5072,37,Dr. Jekyll and Mr. Hyde,2
5073,28,Tiger Zinda Hai,1
5074,31,Ill Manors,3
5075,22,Hollywood Shuffle,1
5076,25,They Look Like People,1
5077,17,American Grindhouse,6
5078,5,The Winslow Boy,10
5079,33,The Retrieval,4
5080,17,The Comedy of Terrors,8
5081,49,11:55,2
5082,43,Everlasting,3
5083,9,Cobra Verde,7
5084,42,Cutter's Way,8
5085,31,Sweet Land,5
5086,34,T-Men,3
5087,3,The Family I Had,10
5088,45,Twist of Faith,9
5089,5,Brad's Status,5
5090,48,Super Inframan,4
5091,33,Trilogy of Terror,1
5092,48,102 Not Out,7
5093,29,Cash Only,7
5094,39,Detainment,1
5095,42,Hichki,3
5096,42,The English Surgeon,4
5097,38,The Dirties,4
5098,1,Unplanned,1
5099,26,The Front,8
5100,19,College,6
5101,42,Never Grow Old,3
5102,15,Seoul Station,4
5103,7,Across 110th Street,1
5104,1,Ice Mother,8
5105,49,Royal Wedding,1
5106,49,Almost Holy,8
5107,29,The Assassin,2
5108,50,Bad Samaritan,4
5109,20,Stations of the Cross,1
5110,31,Eden,5
5111,31,Love on a Leash,3
5112,15,Dreams with Sharp Teeth,3
5113,35,Little Big Man,8
5114,2,Jellyfish,6
5115,28,Do You Trust this Computer?,8
5116,3,The King of Masks,10
5117,28,Big Eden,9
5118,47,The Cat o' Nine Tails,7
5119,15,Brimstone,4
5120,42,LFO,8
5121,28,Cyrano de Bergerac,1
5122,38,Rabid,1
5123,21,Of Human Bondage,1
5124,41,Kung Fu Jungle,9
5125,32,Hagazussa,2
5126,15,Euthanizer,9
5127,41,The Marriage Circle,7
5128,22,The World Before Your Feet,8
5129,45,On Any Sunday,5
5130,36,In Which We Serve,7
5131,8,The Children Act,8
5132,49,Convoy,7
5133,39,What Will People Say,8
5134,21,The Exorcist III,9
5135,28,Off the Rails,4
5136,8,Long Weekend,6
5137,37,Return of the Hero,6
5138,25,Kid Cannabis,3
5139,18,Beauty Is Embarrassing,4
5140,16,Blue My Mind,1
5141,25,The Inspector General,4
5142,17,Animal Factory,9
5143,1,Shanghai Triad,3
5144,12,Gloria Bell,8
5145,31,The Prophecy,4
5146,27,Manufactured Landscapes,10
5147,37,Cairo 6 7 8,8
5148,2,The Way of the Gun,8
5149,27,Soapdish,2
5150,29,The Third Murder,1
5151,9,Big Fan,2
5152,24,Night Owls,9
5153,41,Call Me Lucky,10
5154,18,Anand,9
5155,29,The Mule,2
5156,34,The Shout,2
5157,40,The Dark,5
5158,40,The Irish Pub,2
5159,38,Charlie's Country,7
5160,11,Autoluminescent: Rowland S. Howard,2
5161,8,Never on Sunday,2
5162,15,The Gateway,8
5163,50,The Pope's Toilet,8
5164,8,Hot Summer Nights,1
5165,48,Robin Hood,2
5166,25,Palo Alto,3
5167,41,Ray Harryhausen: Special Effects Titan,7
5168,45,The Goldfinch,3
5169,32,Park Row,6
5170,17,Kundo: Age of the Rampant,2
5171,17,Book Club,6
5172,13,King of the Ants,6
5173,18,The Opposite of Sex,1
5174,31,Hidden Agenda,9
5175,14,The Italian,1
5176,23,Photograph,4
5177,48,Night Comes On,3
5178,49,Untold Scandal,7
5179,23,The Hanging Garden,1
5180,25,Dreamchild,8
5181,20,Unmistaken Child,4
5182,42,22 Bullets,9
5183,30,The Scarlet Pimpernel,7
5184,5,The Story of Luke,7
5185,36,Lost Angels: Skid Row Is My Home,6
5186,13,Always Shine,9
5187,17,Elizabethtown,1
5188,21,After the Dark,5
5189,11,G.B.F.,8
5190,2,I Spit on Your Grave,8
5191,25,American Gigolo,1
5192,35,Outfoxed: Rupert Murdoch's War on Journalism,4
5193,38,Upside Down: The Creation Records Story,7
5194,36,White Zombie,2
5195,36,Pork Chop Hill,2
5196,49,As If I Am Not There,3
5197,3,The Special Relationship,10
5198,42,Woman on the Run,8
5199,6,Louis C.K.: Shameless,5
5200,50,Code Black,4
5201,29,The Departure,3
5202,4,We Have Always Lived in the Castle,9
5203,37,King Corn,9
5204,7,People  Places  Things,3
5205,11,Something from Nothing: The Art of Rap,4
5206,7,The Age of Stupid,9
5207,38,Chris & Don: A Love Story,5
5208,28,Angels Wear White,10
5209,44,King and Country,8
5210,49,Mr. Majestyk,5
5211,16,Two Night Stand,2
5212,1,The Four Feathers,5
5213,1,The Joneses,4
5214,45,Top Spin,1
5215,10,Orange County,1
5216,23,Saturday Church,8
5217,41,London River,4
5218,17,A Vigilante,1
5219,30,Tumhari Sulu,5
5220,41,The Hornet's Nest,4
5221,16,A Quiet Passion,8
5222,10,The Trotsky,2
5223,47,We Live in Public,7
5224,15,Accidental Courtesy: Daryl Davis  Race & America,4
5225,14,The House That Dripped Blood,1
5226,47,King Lear,2
5227,1,The Big Kahuna,9
5228,21,Bolivia,3
5229,30,The Story of Louis Pasteur,1
5230,42,Dressed to Kill,9
5231,41,Master of the Universe,6
5232,7,On Chesil Beach,8
5233,48,McKellen: Playing the Part,2
5234,25,Beauty Mark,1
5235,33,Airplane II: The Sequel,10
5236,10,The Lady Vanishes,1
5237,27,Nuts!,6
5238,9,White Lightning,3
5239,16,The Chosen,1
5240,3,North Dallas Forty,2
5241,46,Hawks and Sparrows,7
5242,49,A Bucket of Blood,2
5243,25,Jab We Met,5
5244,35,Funeral in Berlin,9
5245,47,Mid-August Lunch,2
5246,41,Crush the Skull,10
5247,39,Puncture,8
5248,11,The Light of the Moon,2
5249,45,Destination Wedding,8
5250,9,The Blood Is at the Doorstep,8
5251,2,Comic-Con Episode IV: A Fan's Hope,1
5252,27,Three Came Home,1
5253,38,Shade,5
5254,5,Big Sonia,3
5255,50,Wonderstruck,5
5256,43,Saint Ralph,6
5257,48,Bad Hair,6
5258,12,Society,6
5259,39,A Farewell to Arms,9
5260,47,Stigmata,10
5261,27,Tomorrow  When the War Began,4
5262,16,The Iron Mask,7
5263,36,The Poughkeepsie Tapes,8
5264,38,Home for the Holidays,6
5265,1,The Wild and Wonderful Whites of West Virginia,6
5266,18,Christmas  Again,8
5267,1,He Walked by Night,8
5268,26,Every Little Step,3
5269,30,Prodigy,2
5270,19,Bellflower,8
5271,47,Crips and Bloods: Made in America,6
5272,12,StreetDance 3D,4
5273,23,David and Lisa,7
5274,6,Shifty,6
5275,18,Life Itself,3
5276,8,The Court-Martial of Billy Mitchell,5
5277,46,Fuse,1
5278,42,Is Paris Burning?,5
5279,8,The Dog,1
