Christmas Crush,,,1
The Damned (2013),,,8
Comrades & Cash: How Money Found Its Way Through the Iron Curtain,,,3
Legend of Heroes: Trails in the Sky,,,7
The Avengers,92,8,3
It's a Wonderful Life,94,8.6,4
Downfall,90,8.2,6
Sunset Boulevard,98,8.4,8
Airplane!,97,7.7,9
Some Like It Hot,95,8.2,2
The Handmaiden,95,8.1,8
Rosemary's Baby,96,8,2
Amores Perros,92,8.1,9
Lady Bird,99,7.4,1
Roman Holiday,98,8,5
The Girl with the Dragon Tattoo,85,7.8,9
The Big Sick,98,7.5,3
Manchester by the Sea,96,7.8,7
The Man from Nowhere,100,7.8,8
Short Term 12,98,8,6
Thor,77,7,1
Captain America: The First Avenger,80,6.9,1
Night of the Living Dead,97,7.9,1
The Machinist,77,7.7,9
The Conversation,98,7.8,6
Dear Zachary: A Letter to a Son About His Father,94,8.6,8
Diabolique,96,8,6
The Disaster Artist,91,7.4,4
Iron Man 2,73,7,3
Pi,88,7.4,5
The Lighthouse,90,7.6,5
The Farewell,98,7.6,7
The Wailing,99,7.5,10
A Trip to the Moon,100,8.2,2
The General,93,8.1,7
Nosferatu,97,7.9,10
The Cabinet of Dr. Caligari,100,8.1,4
Charade,94,7.9,10
Apocalypto,66,7.8,6
Stop Making Sense,100,8.6,8
Eighth Grade,99,7.4,9
Hereditary,89,7.3,7
Temple Grandin,100,8.3,1
The Lincoln Lawyer,84,7.3,10
His Girl Friday,98,7.9,6
Aguirre  the Wrath of God,98,7.9,8
In the Heat of the Night,94,7.9,10
Stalag 17,97,8,5
Logan Lucky,92,7,5
The Act of Killing,95,8.2,3
Leave No Trace,100,7.2,6
Harold and Maude,84,7.9,10
The Man Who Shot Liberty Valance,93,8.1,6
Escape from New York,86,7.2,2
Mississippi Burning,83,7.8,10
Inside Llewyn Davis,92,7.5,3
Paradise Lost: The Child Murders at Robin Hood Hills,100,8.3,1
The African Queen,98,7.7,10
Pride,91,7.8,6
Chak De! India,94,8.2,10
Dead Man Walking,95,7.5,5
Grizzly Man,92,7.8,5
A Bittersweet Life,100,7.6,6
Tumbbad,89,8.3,1
A Man Called Ove,90,7.7,4
The Imposter,95,7.5,3
Capote,90,7.3,4
Midsommar,83,7.1,2
Deep Red,96,7.6,2
The Salesman,96,7.8,7
3-Iron,87,8,9
To Catch a Thief,96,7.4,10
Queen,86,8.2,7
Samsara,76,8.5,5
The Discreet Charm of the Bourgeoisie,98,7.9,8
The Hours,80,7.5,3
Seven Psychopaths,82,7.2,6
For Sama,99,8.5,10
Sweet Smell of Success,98,8.1,8
Bridget Jones's Diary,80,6.7,1
The Last Waltz,98,8.2,6
Lars and the Real Girl,81,7.3,10
The Look of Silence,96,8.3,10
Cold War,93,7.6,5
Bone Tomahawk,91,7.1,5
Honey Boy,94,7.3,4
Veer-Zaara,92,7.8,9
The Virgin Suicides,76,7.2,2
Paterson,96,7.4,9
Fiddler on the Roof,83,8,10
The Return of the Living Dead,92,7.3,10
The Long Goodbye,97,7.6,6
Black Book,75,7.7,3
Legends of the Fall,58,7.6,7
Clue,62,7.3,1
mid90s,81,7.4,5
My Name Is Nobody,100,7.5,7
Raazi,100,7.8,1
Highlander,69,7.1,8
The Italian Job,83,7.3,4
I Am Not Your Negro,99,7.8,1
The Ghost Writer,84,7.2,7
The Birdcage,79,7.1,5
Three Days of the Condor,86,7.4,2
My Man Godfrey,97,8,3
Murder on the Orient Express,89,7.3,9
Indie Game: The Movie,94,7.6,6
The Boondock Saints,22,7.8,9
Miss Sloane,76,7.5,3
Ernest & Celestine,97,7.9,6
You Were Never Really Here,89,6.8,5
Moonstruck,93,7.1,5
An Honest Liar,97,7.5,1
Sholay,90,8.2,4
The Proposition,86,7.4,7
Fist of Fury,92,7.4,2
Fitzcarraldo,78,8.1,7
The Big Country,100,7.9,1
You Can Count on Me,95,7.5,5
Brawl in Cell Block 99,91,7.1,1
Arctic,89,6.8,8
Paradise Lost 3: Purgatory,100,8.1,5
Midnight Special,83,6.6,5
King of Devil's Island,94,7.5,5
Scarlet Street,100,7.8,1
First Reformed,93,7.1,9
Meru,89,7.7,10
The Report,81,7.2,5
The Sweet Hereafter,100,7.5,3
Dead Ringers,82,7.3,6
Triangle,80,6.9,9
Gallipoli,91,7.4,2
Terms of Endearment,78,7.4,1
Steamboat Bill  Jr.,100,7.9,8
Thunder Road,96,7.1,6
Pretty in Pink,77,6.8,6
The Kings of Summer,75,7.1,3
You Don't Know Jack,91,7.6,3
if....,93,7.5,4
Beautiful Boy,69,7.3,6
Hard Eight,84,7.2,4
Ginger Snaps,89,6.8,3
Robot & Frank,86,7.1,6
Particle Fever,96,7.4,5
Salyut-7,100,7.2,2
The Last Black Man in San Francisco,93,7.3,4
Adam's Apples,70,7.8,5
Gia,92,7,1
And the Band Played On,100,7.8,6
Sophie Scholl: The Final Days,87,7.6,7
Hellraiser,70,7,8
The Court Jester,96,7.9,9
Air Force One,76,6.5,6
Get the Gringo,82,7,8
Eat Drink Man Woman,91,7.8,10
Big Night,96,7.3,4
K.G.F: Chapter 1,67,8.2,9
Mahanati,100,8.5,6
Reds,90,7.3,8
Bernie,88,6.8,3
Ink,100,6.9,4
Dog Soldiers,77,6.8,3
The Aeronauts,72,6.6,1
The Lost City of Z,87,6.6,3
Rab Ne Bana Di Jodi,78,7.2,8
Soldier's Girl,88,7.9,7
The Endless Summer,100,7.7,7
Laurence Anyways,84,7.7,3
A Street Cat Named Bob,77,7.3,4
Holiday Inn,100,7.4,7
The Snowman,80,8.2,1
A Bridge Too Far,64,7.4,10
Funny Face,86,7,1
Murderball,98,7.7,7
Wake in Fright,96,7.7,10
A Most Wanted Man,87,6.8,8
The Girl Who Played with Fire,69,7.2,1
Frantz,91,7.5,2
Thappad,92,7.2,8
Runaway Train,85,7.2,7
Invisible Life,93,7.9,5
House of Sand and Fog,74,7.5,8
Behind the Candelabra,95,7,7
Angst,100,7.3,10
Fanaa,100,7.2,3
Intolerance: Love's Struggle Throughout the Ages,97,7.8,8
Brittany Runs a Marathon,89,6.8,10
Bill Cunningham New York,99,7.9,10
What Maisie Knew,86,7.4,8
Citizen X,88,7.5,9
Kirikou and the Sorceress,96,7.5,10
Some Kind of Wonderful,81,7.1,8
The Phantom of the Opera,91,7.6,7
Masquerade,100,7.8,2
Sultan,83,7,5
Heidi,100,7.4,3
Better Watch Out,89,6.5,6
The Letter,100,7.6,6
What If,73,6.8,6
Truman,99,7.3,1
20.000 Days on Earth,95,7.5,2
Marshall,80,7.2,3
Flickering Lights,70,7.7,8
McQueen,99,7.8,4
The Band's Visit,98,7.5,9
One Day in September,97,7.8,3
The Doors,57,7.2,9
Turbo Kid,90,6.7,7
One Child Nation,98,7.5,8
4 Moons,86,7.5,3
A Prayer Before Dawn,92,6.9,5
The Pink Panther Strikes Again,80,7.2,7
Disobedience,84,6.6,7
Transsiberian,92,6.7,10
Climax,69,7.1,3
The Spy Who Came in from the Cold,87,7.6,5
House of Games,96,7.3,1
Gleason,96,8.4,5
The Central Park Five,93,7.7,6
The Most Dangerous Game,100,7.1,4
Priceless,82,7,10
House on Haunted Hill,88,6.9,5
The Crazies,71,6.5,6
Late Night,80,6.5,10
The Treatment,93,7.2,6
Karwaan,71,7.5,4
The Decline of Western Civilization,100,7.6,9
Atlantic City,100,7.3,5
Tom Petty and the Heartbreakers: Runnin' Down a Dream,100,8.6,4
Blow the Man Down,99,6.4,8
Suspiria,65,6.8,2
Hindi Medium,78,7.8,10
King of New York,73,7,3
Three… Extremes,84,7,2
The Invisible War,99,7.6,1
We Were Here,100,7.9,8
Carnival of Souls,86,7.1,8
The Whistleblower,75,7.1,2
Accattone,100,7.8,5
Run Silent  Run Deep,100,7.3,10
Shoeshine,100,8,8
Opera,90,7,8
The Tillman Story,93,7.7,6
Dhoom 2,92,6.5,1
White Light/Black Rain: The Destruction of Hiroshima and Nagasaki,100,8.3,4
The Man from Earth,,7.9,6
Lean on Pete,91,7.2,8
Harry Brown,63,7.2,7
The Girl Who Kicked the Hornet's Nest,54,7.3,8
Ghost Town,85,6.7,7
They Call Me Jeeg,75,7.1,8
Friday the 13th,63,6.5,7
Sabotage,100,7.1,6
Pyaasa,100,8.5,7
He Loves Me… He Loves Me Not,71,7.2,8
Birdy,85,7.3,10
The Secret of Roan Inish,95,7.5,4
Meet John Doe,91,7.7,5
Death of a Salesman,100,7.3,1
Spirits in the Forest,100,7.8,5
Kannathil Muthamittal,83,8.4,5
Polytechnique,87,7.2,6
The King's Choice,84,7.1,3
Who Killed the Electric Car?,89,7.6,6
Stuck in Love,57,7.2,8
A Star Is Born,100,7.3,6
Heavy Trip,93,7,5
Bad Boy Bubby,83,7.4,10
Breakdown,80,6.9,10
The House of the Devil,87,6.4,4
Unsane,80,6.4,1
Waco: The Rules of Engagement,88,7.9,6
Dead Snow 2: Red vs. Dead,81,6.9,4
Magic Mike,79,6.1,6
Colette,87,6.7,7
The Gospel According to Matthew,91,7.8,1
Life According to Sam,100,8.2,3
Draft Day,59,6.8,1
Capitalism: A Love Story,75,7.4,7
Best Worst Movie,94,7.3,1
Papillon,52,7.2,8
The Battery,100,6.4,3
Heartstone,84,7.4,2
Don't Worry  He Won't Get Far on Foot,76,6.9,10
Dark Days,94,7.8,2
Tab Hunter Confidential,88,7.7,9
Ash Is Purest White,99,7,7
Paradise Lost 2: Revelations,91,7.6,7
4 Little Girls,100,7.8,8
Jay and Silent Bob Reboot,66,5.8,10
Woody Allen: A Documentary,90,7.7,8
Phantasm,73,6.8,8
Dark Water,80,6.7,8
Southern Comfort,82,7.2,1
Becoming Astrid,96,7.1,8
The Snow Walker,86,7.3,9
Braven,77,6,7
Sunshine Cleaning,74,6.8,10
The Woman in Black,67,6.4,7
Rambo: Last Blood,27,6.2,1
The Strange Love of Martha Ivers,100,7.4,2
Gaslight,100,7.3,1
I've Loved You So Long,88,7.6,10
Behind the Mask: The Rise of Leslie Vernon,76,6.7,2
These Final Hours,84,6.7,2
The Man with the Golden Arm,86,7.4,3
Lost Soul: The Doomed Journey of Richard Stanley's “Island of Dr. Moreau”,100,7.5,1
A Private War,87,6.7,3
Nightmares in Red  White and Blue,100,7.2,6
Transit,94,6.9,2
Fateless,94,6.9,3
Hell House LLC,89,6.4,7
Last Days in Vietnam,95,7.6,6
The Man Who Fell to Earth,83,6.7,8
The Monster Squad,64,7.1,4
The Barkley Marathons: The Race That Eats Its Young,67,7.8,9
Passion Fish,100,7.4,4
7 Boxes,97,7.1,7
Embrace,100,7.2,2
Rosencrantz & Guildenstern Are Dead,62,7.5,9
Emmet Otter's Jug-Band Christmas,100,8.3,1
Love & Friendship,97,6.4,2
Phenomena,78,6.8,2
Grey Gardens,87,7.4,6
Room at the Top,100,7.5,9
Salt of the Earth,100,7.4,8
Macbeth,80,6.6,7
You Only Live Once,100,7.4,2
Deathgasm,87,6.3,7
Danny Collins,77,7,10
Too Big to Fail,74,7.3,6
Bad Taste,68,6.6,5
The Naked Kiss,93,7.3,1
Breathe,68,7.1,7
Ballet Shoes,100,6.6,6
Charlie Bartlett,57,7,3
My Friend Dahmer,87,6.2,1
1945,97,7.1,2
Welcome to Dongmakgol,86,7.7,7
The Panama Papers,100,7.2,7
Explorers,77,6.6,1
A Time to Live  a Time to Die,100,7.7,9
Spider Baby,92,6.9,10
Janis: Little Girl Blue,94,7.4,2
To Hell and Back: The Kane Hodder Story,100,7.8,7
Fat City,100,7.3,5
The Dressmaker,57,7.1,4
Last Flag Flying,77,6.9,6
The Ninth Gate,43,6.7,4
A Town Called Panic,81,7.5,1
Sweet Country,96,6.9,6
Game Change,68,7.4,5
Penelope,54,6.7,10
Don't Torture a Duckling,80,7.1,1
Igby Goes Down,76,6.9,3
The Decline of Western Civilization Part II: The Metal Years,100,7.2,4
The Brand New Testament,82,7.1,9
Ugly,63,8,9
Jeff  Who Lives at Home,77,6.5,8
Resolution,85,6.4,7
The Little Princess,88,7.2,10
The Love Witch,95,6.2,8
Ben X,68,7.4,3
Bilal: A New Breed of Hero,58,7.9,2
Teddy Bear,94,7.1,6
The War Zone,84,7.3,1
The Party,81,6.6,9
Anti Matter,88,5.8,4
Stake Land,74,6.5,2
The Babushkas of Chernobyl,100,7.9,5
Cul-de-sac,83,7.1,8
I Dream in Another Language,80,7.4,2
Alive Inside,74,8.2,1
The Gathering Storm,83,7.5,3
The Hospital,100,7.2,7
Broken Blossoms,95,7.3,4
Wrinkles,96,7.6,8
Like Crazy,71,6.7,9
Journey's End,92,6.6,3
Internal Affairs,88,6.5,4
Changing Lanes,77,6.4,7
Longford,100,7.6,8
Nas: Time Is Illmatic,100,7.1,5
Agora,53,7.2,10
The Dresser,100,7.6,6
Café Society,71,6.6,6
Trees Lounge,81,7.1,3
Sharkwater Extinction,100,7.7,7
Suburbia,92,7,5
Raising Victor Vargas,96,7.2,1
Faults,91,6.7,5
Milius,94,7.5,10
City of Ghosts,98,7.4,8
Proof,94,7.2,2
The First Time,47,6.8,3
The Mountain II,,8.9,10
Danger Close,71,6.9,1
Back Roads,68,6.7,5
Troop Zero,67,6.9,1
Salmon Fishing in the Yemen,67,6.8,6
Street Fight,100,7.9,6
Battle of Britain,67,7,4
Titli,92,7.6,8
Mr. Six,83,7,6
Blood and Black Lace,86,7.2,5
Jin-Roh: The Wolf Brigade,55,7.4,5
The Tuskegee Airmen,88,7.1,2
She's Beautiful When She's Angry,93,7.8,9
Maidentrip,83,7.5,6
The Laramie Project,92,7.2,8
The Golem: How He Came into the World,100,7.2,9
Dilwale Dulhania Le Jayenge,,8.1,5
Support Your Local Sheriff,73,7.5,1
Last Cab to Darwin,89,7.2,6
Burn Notice: The Fall of Sam Axe,90,7.2,3
The Plague Dogs,57,7.8,5
Cloudburst,100,7.2,1
Valentine Road,91,7.1,10
Wendy and Lucy,85,7.1,6
Rat Race,44,6.4,5
Rivers and Tides,99,7.9,3
Fan,78,7,4
All the Mornings of the World,89,7.5,2
Light of My Life,79,6.6,2
The Big Combo,92,7.4,5
The Beauty Inside,70,7.4,9
Beneath Hill 60,85,7.1,7
Naked Gun 33⅓: The Final Insult,54,6.5,10
Recount,78,7.4,8
Dragonslayer,87,6.7,6
Lawn Dogs,72,7.5,7
The Flowers of War,41,7.6,2
Reefer Madness: The Movie Musical,71,7.1,3
Veteran,90,7,8
Mardaani,67,7.3,7
Thin,100,7.4,9
California Split,88,7.2,2
Out of Time,64,6.5,2
Tales of the Grim Sleeper,100,7,9
Fahrenheit 11/9,81,6.9,1
Gimme Danger,94,7.2,1
Salaam Namaste,83,6.2,10
D.O.A.,88,7.3,10
McLintock!,67,7.2,6
The Long Riders,83,7,1
Any Day Now,79,7.5,4
Fat  Sick & Nearly Dead,69,7.5,1
Kill the Irishman,62,7.1,7
A Coffee in Berlin,77,7.4,10
Penny Serenade,94,7.1,10
Rocket Singh: Salesman of the Year,88,7.5,9
Mr. Mom,82,6.5,10
Gozu,72,7,4
The Nutty Professor,85,6.7,7
Blood Brother,73,8.3,4
The Weather Underground,91,7.5,5
The Falcon and the Snowman,81,6.8,2
We Are Still Here,95,5.7,10
Miss Granny,80,7.3,7
Eye of the Needle,81,7.1,10
Avanti!,81,7.2,7
A Girl Like Her,65,7,1
Cries from Syria,100,8.1,4
Trouble the Water,96,7.4,10
Shut Up and Play the Hits,85,7.4,6
Still Mine,92,7.4,9
Alleluia! The Devil's Carnival,100,6.8,6
Padmaavat,58,7,8
Why We Fight,78,8,9
Bill & Ted's Bogus Journey,54,6.3,4
Bones Brigade: An Autobiography,77,8.1,8
The Young and Prodigious T.S. Spivet,76,7.1,6
Hype!,92,7.6,4
Your Vice Is a Locked Room and Only I Have the Key,100,6.8,8
Sign 'o' The Times,86,8.1,5
Ghosts of Abu Ghraib,100,7.8,7
The Connection,78,7.1,9
The Bodyguard,33,6.3,5
The Birth of a Nation,93,6.4,9
The Decline of the American Empire,86,7.2,9
Guava Island,76,6.7,6
The Kentucky Fried Movie,81,6.5,3
The Ninth Configuration,77,7,9
Chico & Rita,87,7.2,6
Rewind This!,100,7.1,10
The Bride with White Hair,100,6.9,9
Fast Color,82,6,9
An American Crime,38,7.3,4
Dick Tracy,62,6.1,9
Alamar,91,7.3,7
Coffy,79,6.8,5
Strangled,83,7,3
Balibo,100,7.1,5
We Are Legion: The Story of the Hacktivists,73,7.3,5
Ashes of Time,78,7.2,3
Casting By,94,7.6,2
The Little Shop of Horrors,92,6.3,5
The Island,63,7.9,3
Neds,94,7,7
The Cutting Edge,56,6.9,8
Meet the Patels,87,7.2,4
Topkapi,90,7,4
F/X,88,6.7,4
Hara-Kiri: Death of a Samurai,76,7.3,7
Sui Dhaaga - Made in India,89,6.8,4
Chuck Norris vs Communism,100,7.5,7
Climates,73,7.2,10
The True Cost,63,7.7,5
Dog Pound,65,7,10
Liquid Sky,95,6.2,4
The Hole in the Ground,84,5.7,10
Dave Made a Maze,85,6.2,6
Creepy,91,6.3,10
Haunters: The Art of the Scare,100,6.6,6
The Ghazi Attack,60,7.6,3
Young and Innocent,100,6.9,8
The Night Eats the World,85,6,8
Marlina the Murderer in Four Acts,98,7,2
I Capture the Castle,79,6.9,2
No No: A Dockumentary,97,7.2,5
Badrinath Ki Dulhania,80,6.2,4
Belle and Sebastian,91,6.9,1
White Sun,100,7.1,6
What's in a Name,71,7.3,3
Bully,54,6.9,9
Another Country,80,7.1,8
The Decline of Western Civilization Part III,100,7.1,6
The Midnight Meat Train,72,6.1,9
The Living Dead at Manchester Morgue,85,6.8,6
Somers Town,96,6.9,1
Nothing Sacred,100,6.9,10
Aberdeen,87,7.1,8
Mystery Road,92,6.6,7
10 Rillington Place,58,7.6,8
Spring in a Small Town,100,7.4,4
The Man in the Iron Mask,33,6.5,7
The Boys of St. Vincent,100,7.6,5
High Life,82,5.8,7
Under the Silver Lake,58,6.5,10
Jean-Michel Basquiat: The Radiant Child,86,7.8,9
The Farewell Party,94,7.1,1
Breakfast on Pluto,57,7.2,2
Give Up Tomorrow,100,7.7,3
The Big Easy,89,6.5,10
Double Dare,97,7.4,7
Amal,100,7.5,3
Finders Keepers,98,6.8,4
M.F.A.,78,6.1,2
After Tiller,92,7.5,5
You're Not You,48,7.3,3
Gideon's Army,100,7.7,3
The Rape of Europa,82,7.7,6
Mr. Calzaghe,100,8,4
Wait for Your Laugh,89,8.3,4
That Sugar Film,68,7.5,6
A Field in England,86,6.3,2
Meatballs,72,6.2,9
The Quiet Family,80,7,10
Western,96,7,4
Morvern Callar,84,6.8,9
Trouble Is My Business,100,6,5
Call Me Kuchu,98,7.6,8
Just Eat It: A Food Waste Story,100,7.2,2
Cockfighter,100,7.1,3
Winning: The Racing Life of Paul Newman,90,7.6,3
Best Kept Secret,100,7.4,10
The Vikings,78,7.1,7
The Soloist,57,6.7,8
Life with Father,92,7.2,3
Class of 1984,74,6.6,8
On the Edge,67,7,3
Electrick Children,88,6.8,3
Sleepless Night,97,6.7,8
East Side Sushi,95,7.1,3
The First Great Train Robbery,73,6.9,2
Conversations with Other Women,74,7,2
Intact,72,6.9,4
Apostasy,97,6.8,6
Oedipus Rex,86,7.4,9
Black Souls,90,6.8,1
Way Down East,94,7.4,10
The Violin,94,7.7,8
Zama,96,6.7,9
Death of a Superhero,91,7.1,7
James White,92,7.1,7
Images,69,7.1,8
99 River Street,100,7.4,8
Next,28,6.2,8
Grave Encounters,64,6.1,5
The Woman in Green,100,6.7,4
Taking Chance,57,7.4,4
Kansas City Confidential,83,7.4,8
The Street Fighter,80,7.1,6
Spun,37,6.8,3
Flight of the Butterflies,100,6.9,7
This Beautiful Fantastic,61,6.9,2
Henri-Georges Clouzot's Inferno,100,7.5,5
The Private Life of Henry VIII,100,7.1,9
The Forbidden Room,96,6.1,10
Suddenly,100,6.8,10
In the Soup,92,7.1,3
Orphans of the Storm,92,7.4,10
A Late Quartet,76,7.1,6
Inferno,64,6.6,6
Frequently Asked Questions About Time Travel,38,7.1,7
The Vanishing,85,5.8,1
Antarctica: A Year on Ice,87,7.6,3
The Ultimate Gift,32,7.3,9
What Have You Done to Solange?,80,7,8
Things to Come,93,6.7,7
Alice Sweet Alice,82,6.5,9
How I Ended This Summer,79,7,8
To End All Wars,62,7,1
Lila Says,68,6.9,9
Admiral,67,7,5
The Fits,97,6.7,9
The Chant of Jimmie Blacksmith,100,7.3,3
Keep the Lights On,89,6.4,3
Marjorie Prime,90,6.3,7
Bunty Aur Babli,83,6.2,2
Fear of a Black Hat,86,7.2,1
The Fencer,85,7.1,7
Keep the Change,100,6.3,8
The Shooting,100,6.6,4
Two Hands,67,7.1,3
The Golden Coach,100,7,9
Savior,56,7.3,4
Young Sherlock Holmes,64,6.8,1
Starry Eyes,74,6,10
Home,,8.6,3
The Southerner,91,7.1,6
Orchestra Rehearsal,88,7.2,8
Family,75,6.3,7
Narco Cultura,89,7.2,10
Harmontown,79,7.3,7
Baby Boom,75,6.2,2
Oddball,87,6.4,3
Dr. Jekyll and Mr. Hyde,92,7,2
Tiger Zinda Hai,73,6,1
Ill Manors,77,7.1,3
Hollywood Shuffle,88,7,1
They Look Like People,92,5.9,1
American Grindhouse,86,7.1,6
The Winslow Boy,97,7.3,10
The Retrieval,93,6.6,4
The Comedy of Terrors,89,6.7,8
11:55,100,4.9,2
Everlasting,100,6.6,3
Cobra Verde,82,7,7
Cutter's Way,91,6.9,8
Sweet Land,85,7.1,5
T-Men,100,7,3
The Family I Had,100,6.9,10
Twist of Faith,100,7.2,9
Brad's Status,80,6.5,5
Super Inframan,100,6.3,4
Trilogy of Terror,91,6.6,1
102 Not Out,67,7.4,7
Cash Only,100,6.1,7
Detainment,83,7.4,1
Hichki,55,7.5,3
The English Surgeon,89,8.1,4
The Dirties,81,6.9,4
Unplanned,40,5.8,1
The Front,73,7.3,8
College,89,7.1,6
Never Grow Old,90,5.9,3
Seoul Station,100,6.1,4
Across 110th Street,81,7,1
Ice Mother,100,6.8,8
Royal Wedding,92,6.7,1
Almost Holy,98,7.5,8
The Assassin,80,6.3,2
Bad Samaritan,53,6.4,4
Stations of the Cross,92,7.4,1
Eden,86,6.6,5
Love on a Leash,,9.3,3
Dreams with Sharp Teeth,100,7.8,3
Little Big Man,96,7.6,8
Jellyfish,87,7,6
Do You Trust this Computer?,71,7.4,8
The King of Masks,89,7.7,10
Big Eden,65,7.3,9
The Cat o' Nine Tails,81,6.7,7
Brimstone,41,7.1,4
LFO,100,6.6,8
Cyrano de Bergerac,85,7.5,1
Rabid,73,6.3,1
Of Human Bondage,85,7.2,1
Kung Fu Jungle,75,6.5,9
Hagazussa,96,5.9,2
Euthanizer,87,6.8,9
The Marriage Circle,100,7.2,7
The World Before Your Feet,100,7.6,8
On Any Sunday,83,7.8,5
In Which We Serve,89,7.2,7
The Children Act,74,6.7,8
Convoy,43,6.4,7
What Will People Say,78,7.4,8
The Exorcist III,59,6.4,9
Off the Rails,100,7.1,4
Long Weekend,86,6.6,6
Return of the Hero,80,6.5,6
Kid Cannabis,71,6.4,3
Beauty Is Embarrassing,91,7.4,4
Blue My Mind,77,6.1,1
The Inspector General,90,6.8,4
Animal Factory,82,6.6,9
Shanghai Triad,87,7.1,3
Gloria Bell,91,6.3,8
The Prophecy,43,6.5,4
Manufactured Landscapes,84,7.3,10
Cairo 6 7 8,80,7.5,8
The Way of the Gun,45,6.7,8
Soapdish,69,6.6,2
The Third Murder,86,6.7,1
Big Fan,86,6.7,2
Night Owls,100,6.2,9
Call Me Lucky,85,7.6,10
Anand,,8.7,9
The Mule,87,6.3,2
The Shout,86,6.7,2
The Dark,87,5.6,5
The Irish Pub,100,7.3,2
Charlie's Country,95,7.2,7
Autoluminescent: Rowland S. Howard,100,7.9,2
Never on Sunday,67,7.3,2
The Gateway,63,5.5,8
The Pope's Toilet,88,7.3,8
Hot Summer Nights,43,6.4,1
Robin Hood,100,7.2,2
Palo Alto,69,6.2,3
Ray Harryhausen: Special Effects Titan,92,7.5,7
The Goldfinch,24,6.2,3
Park Row,100,7.2,6
Kundo: Age of the Rampant,82,6.8,2
Book Club,55,6.1,6
King of the Ants,100,6.2,6
The Opposite of Sex,80,6.3,1
Hidden Agenda,83,6.9,9
The Italian,91,7.5,1
Photograph,79,6.8,4
Night Comes On,100,6.5,3
Untold Scandal,87,6.9,7
The Hanging Garden,94,6.8,1
Dreamchild,100,6.8,8
Unmistaken Child,81,7.5,4
22 Bullets,46,6.7,9
The Scarlet Pimpernel,88,7.4,7
The Story of Luke,83,7.2,7
Lost Angels: Skid Row Is My Home,100,7.5,6
Always Shine,92,5.6,9
Elizabethtown,29,6.4,1
After the Dark,71,5.7,5
G.B.F.,80,5.9,8
I Spit on Your Grave,33,6.3,8
American Gigolo,68,6.2,1
Outfoxed: Rupert Murdoch's War on Journalism,85,7.5,4
Upside Down: The Creation Records Story,100,7.2,7
White Zombie,86,6.3,2
Pork Chop Hill,83,7.1,2
As If I Am Not There,85,7.2,3
The Special Relationship,86,6.7,10
Woman on the Run,83,7.3,8
Louis C.K.: Shameless,,8.6,5
Code Black,88,7.2,4
The Departure,100,7,3
We Have Always Lived in the Castle,86,5.6,9
King Corn,96,7,9
People  Places  Things,76,6.9,3
Something from Nothing: The Art of Rap,86,7.2,4
The Age of Stupid,73,7,9
Chris & Don: A Love Story,94,7.5,5
Angels Wear White,94,7.2,10
King and Country,86,7.4,8
Mr. Majestyk,77,6.8,5
Two Night Stand,38,6.4,2
The Four Feathers,41,6.5,5
The Joneses,63,6.5,4
Top Spin,100,6.9,1
Orange County,46,6.2,1
Saturday Church,93,6.3,8
London River,91,6.8,4
A Vigilante,92,5.6,1
Tumhari Sulu,83,7,5
The Hornet's Nest,72,6.6,4
A Quiet Passion,92,6.4,8
The Trotsky,79,6.8,2
We Live in Public,82,7.2,7
Accidental Courtesy: Daryl Davis  Race & America,83,7.6,4
The House That Dripped Blood,85,6.6,1
King Lear,91,6.1,2
The Big Kahuna,73,6.6,9
Bolivia,100,7.3,3
The Story of Louis Pasteur,100,7.3,1
Dressed to Kill,80,6.9,9
Master of the Universe,100,7.2,6
On Chesil Beach,67,6.3,8
McKellen: Playing the Part,100,7.3,2
Beauty Mark,100,6.5,1
Airplane II: The Sequel,42,6.2,10
The Lady Vanishes,,7.8,1
Nuts!,94,7.1,6
White Lightning,86,6.4,3
The Chosen,75,7.1,1
North Dallas Forty,83,6.9,2
Hawks and Sparrows,82,7.3,7
A Bucket of Blood,77,6.7,2
Jab We Met,,7.9,5
Funeral in Berlin,67,6.9,9
Mid-August Lunch,88,7,2
Crush the Skull,100,5.7,10
Puncture,52,6.8,8
The Light of the Moon,97,6.2,2
Destination Wedding,53,6,8
The Blood Is at the Doorstep,100,6.5,8
Comic-Con Episode IV: A Fan's Hope,82,7,1
Three Came Home,100,7.3,1
Shade,67,6.3,5
Big Sonia,94,7.5,3
Wonderstruck,68,6.2,5
Saint Ralph,64,7.3,6
Bad Hair,95,6.9,6
